id,price_doc
30667,0.0
30668,463526080.0
30669,110417344.0
30670,15550112.0
30671,625589504.0
30672,1809765888.0
30673,614669504.0
30674,1766777344.0
30675,0.0
30676,614292480.0
30677,346177632.0
30678,409287264.0
30679,217394576.0
30680,442383616.0
30681,0.0
30682,153947392.0
30683,853273088.0
30684,1194681344.0
30685,503945216.0
30686,853247808.0
30687,55172824.0
30688,75224680.0
30689,1794818048.0
30690,1219923328.0
30691,564095360.0
30692,436286496.0
30693,228096272.0
30694,643211072.0
30695,535947776.0
30696,1215644800.0
30697,1496990592.0
30698,512400032.0
30699,683374400.0
30700,55410656.0
30701,853268992.0
30702,511594880.0
30703,0.0
30704,1036170048.0
30705,1329964672.0
30706,1219911168.0
30707,0.0
30708,650899136.0
30709,853249024.0
30710,107996304.0
30711,0.0
30712,110955248.0
30713,1646770304.0
30714,400998880.0
30715,15603792.0
30716,853273152.0
30717,720245568.0
30718,705879552.0
30719,339320192.0
30720,426767456.0
30721,1576695040.0
30722,47628448.0
30723,0.0
30724,834496128.0
30725,425706592.0
30726,645579840.0
30727,853267008.0
30728,464085152.0
30729,0.0
30730,495424128.0
30731,198708672.0
30732,798141312.0
30733,1071512128.0
30734,834478784.0
30735,9721117.0
30736,1900048512.0
30737,999176384.0
30738,917783296.0
30739,0.0
30740,55485900.0
30741,339290688.0
30742,198680144.0
30743,55413356.0
30744,338905568.0
30745,614024768.0
30746,9723101.0
30747,2177659648.0
30748,339630752.0
30749,822134848.0
30750,0.0
30751,2361802.75
30752,339293312.0
30753,453182176.0
30754,715104640.0
30755,0.0
30756,1900049152.0
30757,458261632.0
30758,841440064.0
30759,451056576.0
30760,0.0
30761,429283712.0
30762,32514350.0
30763,1036181440.0
30764,95654568.0
30765,68065184.0
30766,0.0
30767,623438592.0
30768,399553056.0
30769,101971176.0
30770,95661144.0
30771,56431892.0
30772,418212576.0
30773,198707184.0
30774,198701728.0
30775,853117184.0
30776,725753344.0
30777,95650376.0
30778,754403264.0
30779,384743424.0
30780,883097600.0
30781,853253440.0
30782,110276088.0
30783,95648568.0
30784,0.0
30785,525708352.0
30786,198680064.0
30787,198697920.0
30788,95649280.0
30789,114612672.0
30790,1079976960.0
30791,834492864.0
30792,834479040.0
30793,1014690176.0
30794,1808308736.0
30795,464654592.0
30796,80690424.0
30797,1036189248.0
30798,0.0
30799,371304544.0
30800,921302016.0
30801,198693616.0
30802,909150464.0
30803,0.0
30804,0.0
30805,1686187136.0
30806,834479936.0
30807,225274240.0
30808,1105554304.0
30809,0.0
30810,513190560.0
30811,28763628.0
30812,197167328.0
30813,500704320.0
30814,15548870.0
30815,30451892.0
30816,673576448.0
30817,0.0
30818,495376320.0
30819,364076672.0
30820,400141056.0
30821,505646240.0
30822,1506644480.0
30823,535939616.0
30824,111664664.0
30825,442386944.0
30826,898590080.0
30827,442395296.0
30828,422826624.0
30829,393134240.0
30830,338902752.0
30831,453147040.0
30832,59655432.0
30833,495944288.0
30834,95641656.0
30835,417682720.0
30836,28784424.0
30837,212790880.0
30838,425238176.0
30839,842386816.0
30840,173851840.0
30841,1024401152.0
30842,729316352.0
30843,499586048.0
30844,1900060032.0
30845,361433152.0
30846,198694352.0
30847,232919120.0
30848,55201080.0
30849,52398012.0
30850,95633264.0
30851,0.0
30852,30470812.0
30853,32484400.0
30854,478314944.0
30855,464071456.0
30856,771700224.0
30857,0.0
30858,198681568.0
30859,95649640.0
30860,617604096.0
30861,1030560960.0
30862,1005054720.0
30863,1900042880.0
30864,398019296.0
30865,836094848.0
30866,442404064.0
30867,898145024.0
30868,352018976.0
30869,414240992.0
30870,456199680.0
30871,761357120.0
30872,0.0
30873,0.0
30874,249044192.0
30875,467172576.0
30876,55473060.0
30877,1319778304.0
30878,9722898.0
30879,520205632.0
30880,198694592.0
30881,0.0
30882,445770944.0
30883,367090400.0
30884,9726901.0
30885,198438352.0
30886,95670872.0
30887,231490560.0
30888,1900031104.0
30889,716718336.0
30890,191931360.0
30891,0.0
30892,0.0
30893,198683408.0
30894,648836288.0
30895,9724171.0
30896,724474304.0
30897,1090769536.0
30898,338897600.0
30899,815754432.0
30900,0.0
30901,490816704.0
30902,0.0
30903,1240806272.0
30904,251089312.0
30905,9724591.0
30906,246294256.0
30907,716032640.0
30908,0.0
30909,464096384.0
30910,30502612.0
30911,76317624.0
30912,327533024.0
30913,2177236992.0
30914,478291584.0
30915,1926552576.0
30916,0.0
30917,1613828736.0
30918,366300704.0
30919,0.0
30920,142662816.0
30921,442387712.0
30922,557651712.0
30923,0.0
30924,442384096.0
30925,1439984640.0
30926,724486208.0
30927,251597792.0
30928,519627520.0
30929,442383904.0
30930,733696128.0
30931,1021602432.0
30932,428452704.0
30933,94065392.0
30934,222367664.0
30935,338893408.0
30936,834476800.0
30937,55201908.0
30938,56413220.0
30939,32547556.0
30940,853252224.0
30941,398754144.0
30942,0.0
30943,15895529.0
30944,0.0
30945,1052378.125
30946,911458176.0
30947,453148800.0
30948,75622512.0
30949,55419888.0
30950,453762496.0
30951,748191488.0
30952,198706272.0
30953,896544128.0
30954,0.0
30955,1080775552.0
30956,527395904.0
30957,997302848.0
30958,511233536.0
30959,402144928.0
30960,409574720.0
30961,1394406144.0
30962,1062402560.0
30963,0.0
30964,629750976.0
30965,37706800.0
30966,1931444480.0
30967,850129280.0
30968,79285680.0
30969,0.0
30970,1900046336.0
30971,474457312.0
30972,0.0
30973,55668420.0
30974,55172896.0
30975,412814208.0
30976,56457172.0
30977,453163072.0
30978,286058272.0
30979,0.0
30980,0.0
30981,111683104.0
30982,55481244.0
30983,0.0
30984,9728588.0
30985,95631760.0
30986,853272000.0
30987,339700768.0
30988,602612032.0
30989,445321472.0
30990,539525056.0
30991,1035342976.0
30992,0.0
30993,264848128.0
30994,747925248.0
30995,1161269248.0
30996,9727278.0
30997,95663384.0
30998,1538276096.0
30999,75889368.0
31000,504287456.0
31001,198696448.0
31002,1697619840.0
31003,543846144.0
31004,0.0
31005,0.0
31006,1043438400.0
31007,462208864.0
31008,442402336.0
31009,431696352.0
31010,346110304.0
31011,9715184.0
31012,9726524.0
31013,0.0
31014,1816885760.0
31015,1257857920.0
31016,9711346.0
31017,853267136.0
31018,462834656.0
31019,32498952.0
31020,453168192.0
31021,853278784.0
31022,1562233472.0
31023,853270848.0
31024,649868288.0
31025,56458808.0
31026,364721920.0
31027,95645480.0
31028,266729072.0
31029,661060736.0
31030,820840192.0
31031,453173856.0
31032,482013728.0
31033,1900057216.0
31034,512142720.0
31035,820861504.0
31036,1442070912.0
31037,758456448.0
31038,32496008.0
31039,874693696.0
31040,1900038912.0
31041,32496692.0
31042,1900036608.0
31043,454401280.0
31044,1850717568.0
31045,535949760.0
31046,339608992.0
31047,310403936.0
31048,445302496.0
31049,460473760.0
31050,28794896.0
31051,55181244.0
31052,0.0
31053,464108416.0
31054,198697488.0
31055,33794444.0
31056,853281600.0
31057,442403840.0
31058,193878960.0
31059,0.0
31060,55191108.0
31061,198710832.0
31062,69724016.0
31063,0.0
31064,55173304.0
31065,669156032.0
31066,198685680.0
31067,999204992.0
31068,95639496.0
31069,32506914.0
31070,0.0
31071,0.0
31072,332776064.0
31073,0.0
31074,535945088.0
31075,32514236.0
31076,915192384.0
31077,9722948.0
31078,42830020.0
31079,0.0
31080,853261056.0
31081,0.0
31082,189646816.0
31083,0.0
31084,853266944.0
31085,464089440.0
31086,0.0
31087,249937968.0
31088,1819624576.0
31089,493953088.0
31090,1809789184.0
31091,1900023552.0
31092,55188864.0
31093,95660864.0
31094,318806720.0
31095,653558912.0
31096,631500992.0
31097,651203264.0
31098,1364759680.0
31099,1985497600.0
31100,106584432.0
31101,30451704.0
31102,621310912.0
31103,393937984.0
31104,683366016.0
31105,133997128.0
31106,32491032.0
31107,1850952576.0
31108,737526592.0
31109,0.0
31110,853265408.0
31111,101981592.0
31112,872328832.0
31113,56438392.0
31114,542455040.0
31115,0.0
31116,656532032.0
31117,752874880.0
31118,0.0
31119,0.0
31120,342464032.0
31121,1900059648.0
31122,30466968.0
31123,0.0
31124,260694704.0
31125,1579023744.0
31126,1534087808.0
31127,198690480.0
31128,667594368.0
31129,0.0
31130,358279552.0
31131,619860480.0
31132,807330048.0
31133,485569280.0
31134,783555392.0
31135,741861696.0
31136,795445440.0
31137,193882112.0
31138,769241856.0
31139,0.0
31140,331678144.0
31141,1073347392.0
31142,853268992.0
31143,0.0
31144,0.0
31145,119422576.0
31146,397356640.0
31147,982704832.0
31148,95657072.0
31149,0.0
31150,55201652.0
31151,378232768.0
31152,198719200.0
31153,0.0
31154,1565014656.0
31155,295202144.0
31156,332987392.0
31157,442380864.0
31158,333531200.0
31159,198692112.0
31160,258440768.0
31161,0.0
31162,36262424.0
31163,392689024.0
31164,32503538.0
31165,1900045568.0
31166,9724034.0
31167,969556608.0
31168,339693696.0
31169,1924589952.0
31170,499738752.0
31171,1821846016.0
31172,0.0
31173,684282176.0
31174,707514176.0
31175,538580288.0
31176,0.0
31177,55198724.0
31178,32496696.0
31179,413910752.0
31180,95637464.0
31181,339288992.0
31182,527404992.0
31183,55431988.0
31184,715430272.0
31185,0.0
31186,737345536.0
31187,56440376.0
31188,0.0
31189,75227112.0
31190,238145984.0
31191,720270144.0
31192,15559487.0
31193,213639152.0
31194,0.0
31195,878380032.0
31196,445064640.0
31197,515452896.0
31198,703233920.0
31199,853260160.0
31200,364064192.0
31201,193855680.0
31202,99210992.0
31203,198699040.0
31204,0.0
31205,213654096.0
31206,189620816.0
31207,95637168.0
31208,448539840.0
31209,95644016.0
31210,213634528.0
31211,155451968.0
31212,213640320.0
31213,322627648.0
31214,853260288.0
31215,0.0
31216,9728408.0
31217,55189008.0
31218,212810400.0
31219,0.0
31220,535943488.0
31221,0.0
31222,145228560.0
31223,853267904.0
31224,119397256.0
31225,339284064.0
31226,198693904.0
31227,853266112.0
31228,190803712.0
31229,1900035584.0
31230,442400480.0
31231,0.0
31232,902917248.0
31233,853256192.0
31234,728768448.0
31235,0.0
31236,380013696.0
31237,518540544.0
31238,853261056.0
31239,703341376.0
31240,1116409600.0
31241,853255680.0
31242,55490804.0
31243,0.0
31244,55191188.0
31245,805300096.0
31246,688600384.0
31247,0.0
31248,1171917696.0
31249,853269504.0
31250,198703408.0
31251,55189144.0
31252,198694688.0
31253,649593344.0
31254,30465298.0
31255,415955328.0
31256,489684352.0
31257,0.0
31258,1694858240.0
31259,1219887360.0
31260,302560640.0
31261,1219917824.0
31262,9724591.0
31263,77399120.0
31264,0.0
31265,1894403072.0
31266,488562656.0
31267,0.0
31268,9715810.0
31269,520336704.0
31270,0.0
31271,37708276.0
31272,2064373376.0
31273,1242418048.0
31274,446023872.0
31275,513261984.0
31276,562943168.0
31277,935909888.0
31278,1021632320.0
31279,339623328.0
31280,921290304.0
31281,55186360.0
31282,853279232.0
31283,198696544.0
31284,68148328.0
31285,15875644.0
31286,405400544.0
31287,853270080.0
31288,32492798.0
31289,690710336.0
31290,213642416.0
31291,405971168.0
31292,0.0
31293,55187788.0
31294,0.0
31295,358368608.0
31296,853265984.0
31297,1103724800.0
31298,56444416.0
31299,853268480.0
31300,342154496.0
31301,9736988.0
31302,30454130.0
31303,522667040.0
31304,55486832.0
31305,480836768.0
31306,56434044.0
31307,95663440.0
31308,427320768.0
31309,645566144.0
31310,1884727808.0
31311,377714080.0
31312,873618176.0
31313,1011578816.0
31314,853257216.0
31315,853270656.0
31316,364062752.0
31317,1567573120.0
31318,1083218944.0
31319,853258304.0
31320,487151200.0
31321,0.0
31322,1900055552.0
31323,489505856.0
31324,174076032.0
31325,896821952.0
31326,1079851648.0
31327,520543680.0
31328,748184768.0
31329,0.0
31330,863561408.0
31331,55435044.0
31332,366096960.0
31333,496924640.0
31334,9716132.0
31335,874692544.0
31336,788613120.0
31337,607184768.0
31338,193875840.0
31339,533384544.0
31340,753875584.0
31341,853268416.0
31342,495846496.0
31343,0.0
31344,317912576.0
31345,56449480.0
31346,0.0
31347,812900416.0
31348,327885376.0
31349,328294368.0
31350,56438132.0
31351,1023818944.0
31352,388088960.0
31353,187794432.0
31354,627655808.0
31355,15263148.0
31356,198693728.0
31357,67073804.0
31358,0.0
31359,30731424.0
31360,3455414.25
31361,382594976.0
31362,853272448.0
31363,0.0
31364,55657644.0
31365,0.0
31366,402298496.0
31367,596083520.0
31368,664212480.0
31369,0.0
31370,119441224.0
31371,304082944.0
31372,0.0
31373,639472704.0
31374,69722160.0
31375,75536920.0
31376,853260224.0
31377,503963072.0
31378,310999296.0
31379,1808066304.0
31380,258628000.0
31381,949621568.0
31382,647722368.0
31383,327457216.0
31384,445826112.0
31385,953263040.0
31386,1042607040.0
31387,703412288.0
31388,56457004.0
31389,36191656.0
31390,423320352.0
31391,0.0
31392,1929063040.0
31393,627430144.0
31394,476997344.0
31395,79354104.0
31396,491708448.0
31397,464068736.0
31398,1900031104.0
31399,336231712.0
31400,1900047232.0
31401,724504256.0
31402,1120717568.0
31403,55175684.0
31404,887905984.0
31405,1900039680.0
31406,1900042496.0
31407,0.0
31408,198697776.0
31409,0.0
31410,436482720.0
31411,871681280.0
31412,165312352.0
31413,418208768.0
31414,56169664.0
31415,1036192064.0
31416,723175488.0
31417,473453536.0
31418,428212288.0
31419,991605184.0
31420,453176576.0
31421,2032596352.0
31422,237836928.0
31423,55181840.0
31424,195790544.0
31425,379333216.0
31426,521898944.0
31427,0.0
31428,920730752.0
31429,1808308096.0
31430,0.0
31431,0.0
31432,85075984.0
31433,747732480.0
31434,0.0
31435,447164416.0
31436,853265600.0
31437,853281984.0
31438,398865152.0
31439,1900070656.0
31440,344995488.0
31441,414425056.0
31442,32520064.0
31443,1926566144.0
31444,471697376.0
31445,1473368192.0
31446,898986752.0
31447,775859840.0
31448,701710208.0
31449,769850432.0
31450,751804480.0
31451,743103808.0
31452,339620064.0
31453,1900030848.0
31454,433782240.0
31455,206427344.0
31456,55173472.0
31457,80560448.0
31458,358387264.0
31459,1191197184.0
31460,55177064.0
31461,626810560.0
31462,0.0
31463,0.0
31464,1493674624.0
31465,67966552.0
31466,1830912384.0
31467,0.0
31468,1986257792.0
31469,55174288.0
31470,0.0
31471,1042610752.0
31472,0.0
31473,209726800.0
31474,0.0
31475,307283008.0
31476,472898560.0
31477,1066215552.0
31478,453640608.0
31479,473732704.0
31480,636036160.0
31481,452648352.0
31482,792858368.0
31483,1308397056.0
31484,442392000.0
31485,0.0
31486,56435748.0
31487,449248736.0
31488,1105566464.0
31489,352240288.0
31490,1900022144.0
31491,412361376.0
31492,758040000.0
31493,576585728.0
31494,444981152.0
31495,114322704.0
31496,888278016.0
31497,51928212.0
31498,1900037376.0
31499,423195104.0
31500,1221609984.0
31501,449126976.0
31502,716021056.0
31503,737328192.0
31504,1438565504.0
31505,1809767552.0
31506,443890592.0
31507,707504512.0
31508,99239568.0
31509,679339328.0
31510,703378688.0
31511,55174016.0
31512,111683400.0
31513,508359424.0
31514,1562233088.0
31515,0.0
31516,1918634880.0
31517,366458176.0
31518,519008800.0
31519,454403456.0
31520,1880647680.0
31521,190134768.0
31522,32492572.0
31523,459586752.0
31524,801402880.0
31525,347316448.0
31526,9725494.0
31527,33544440.0
31528,217582512.0
31529,119425584.0
31530,306024672.0
31531,423257824.0
31532,9724527.0
31533,1100483712.0
31534,413002304.0
31535,451812256.0
31536,1090761600.0
31537,198679152.0
31538,0.0
31539,56443068.0
31540,853266880.0
31541,0.0
31542,418210272.0
31543,0.0
31544,55172548.0
31545,128510800.0
31546,853284224.0
31547,692749952.0
31548,1164057344.0
31549,198690896.0
31550,142671920.0
31551,647410368.0
31552,680713280.0
31553,532759680.0
31554,265816448.0
31555,111663352.0
31556,464069536.0
31557,357539200.0
31558,853270912.0
31559,0.0
31560,464071616.0
31561,95665520.0
31562,1225878016.0
31563,0.0
31564,991991104.0
31565,853259712.0
31566,392001728.0
31567,1579035904.0
31568,417677696.0
31569,338893376.0
31570,95651968.0
31571,1119905920.0
31572,0.0
31573,119418880.0
31574,337791200.0
31575,9722055.0
31576,30468086.0
31577,0.0
31578,367519776.0
31579,0.0
31580,120102920.0
31581,141506464.0
31582,385932064.0
31583,301836384.0
31584,0.0
31585,853259584.0
31586,834500416.0
31587,484852160.0
31588,394470304.0
31589,56444296.0
31590,30697722.0
31591,80670584.0
31592,0.0
31593,459275072.0
31594,1035968320.0
31595,445043680.0
31596,56440540.0
31597,417070336.0
31598,55666532.0
31599,30467156.0
31600,120448720.0
31601,717203392.0
31602,0.0
31603,1938171520.0
31604,1350302208.0
31605,55177064.0
31606,55183456.0
31607,114908496.0
31608,0.0
31609,526951840.0
31610,678758912.0
31611,1900036480.0
31612,548174400.0
31613,0.0
31614,748183168.0
31615,853266688.0
31616,606266112.0
31617,111644632.0
31618,75235560.0
31619,771704448.0
31620,198681472.0
31621,532756544.0
31622,1531169536.0
31623,1380459264.0
31624,0.0
31625,126045664.0
31626,519110080.0
31627,364063616.0
31628,724496960.0
31629,532774496.0
31630,0.0
31631,9728296.0
31632,606749312.0
31633,780222464.0
31634,589559424.0
31635,820867136.0
31636,394497056.0
31637,0.0
31638,453167008.0
31639,0.0
31640,427073408.0
31641,0.0
31642,0.0
31643,30467722.0
31644,454822080.0
31645,1900039040.0
31646,860866368.0
31647,435148640.0
31648,724496448.0
31649,734887104.0
31650,414245440.0
31651,548559680.0
31652,212794208.0
31653,498583136.0
31654,393025984.0
31655,95645712.0
31656,600584960.0
31657,711664448.0
31658,198682816.0
31659,341602208.0
31660,683915840.0
31661,605909888.0
31662,55185464.0
31663,0.0
31664,0.0
31665,0.0
31666,941451712.0
31667,445773088.0
31668,874697216.0
31669,498201280.0
31670,55422960.0
31671,614014336.0
31672,292256448.0
31673,1350324608.0
31674,987427136.0
31675,0.0
31676,119438440.0
31677,0.0
31678,0.0
31679,391283264.0
31680,1240812800.0
31681,198705936.0
31682,0.0
31683,853258816.0
31684,0.0
31685,0.0
31686,1014057856.0
31687,1416527488.0
31688,853276288.0
31689,0.0
31690,464071968.0
31691,0.0
31692,1900041344.0
31693,1005413312.0
31694,1900050432.0
31695,55189044.0
31696,0.0
31697,0.0
31698,0.0
31699,190102848.0
31700,462797824.0
31701,37722588.0
31702,695999936.0
31703,328279936.0
31704,407798560.0
31705,325954304.0
31706,263919872.0
31707,464087072.0
31708,919364480.0
31709,0.0
31710,154238624.0
31711,491490624.0
31712,503961216.0
31713,198690304.0
31714,0.0
31715,0.0
31716,119424752.0
31717,453165664.0
31718,55473056.0
31719,1296177792.0
31720,39211608.0
31721,0.0
31722,30466600.0
31723,318763072.0
31724,341740256.0
31725,55167484.0
31726,1334020608.0
31727,753485248.0
31728,0.0
31729,96642864.0
31730,56433756.0
31731,9749690.0
31732,243263920.0
31733,33782228.0
31734,198685312.0
31735,0.0
31736,142712704.0
31737,0.0
31738,198689584.0
31739,252315824.0
31740,637620032.0
31741,1900063744.0
31742,884515136.0
31743,198705872.0
31744,0.0
31745,95631104.0
31746,311839968.0
31747,55174872.0
31748,306339328.0
31749,0.0
31750,540699008.0
31751,1243519360.0
31752,0.0
31753,0.0
31754,519038944.0
31755,1009497344.0
31756,15547349.0
31757,867601984.0
31758,393114560.0
31759,55196044.0
31760,0.0
31761,1103737088.0
31762,0.0
31763,364082560.0
31764,762181504.0
31765,0.0
31766,653436352.0
31767,0.0
31768,55186256.0
31769,857155136.0
31770,55664300.0
31771,0.0
31772,809391936.0
31773,1257041152.0
31774,0.0
31775,131895344.0
31776,0.0
31777,0.0
31778,268393952.0
31779,394455072.0
31780,55186944.0
31781,464862400.0
31782,1197951104.0
31783,0.0
31784,655206144.0
31785,269451072.0
31786,9713733.0
31787,853256832.0
31788,399861408.0
31789,0.0
31790,0.0
31791,442409760.0
31792,453170080.0
31793,1135295488.0
31794,0.0
31795,80835824.0
31796,95648608.0
31797,478344640.0
31798,464082272.0
31799,1900037760.0
31800,390940512.0
31801,0.0
31802,69664232.0
31803,59639896.0
31804,851167808.0
31805,0.0
31806,168611104.0
31807,927073600.0
31808,1708062208.0
31809,300246336.0
31810,0.0
31811,417680448.0
31812,700533952.0
31813,55481960.0
31814,704203648.0
31815,0.0
31816,458005280.0
31817,0.0
31818,521479392.0
31819,95657984.0
31820,311898304.0
31821,1356892032.0
31822,462834592.0
31823,0.0
31824,18585124.0
31825,52397808.0
31826,519781792.0
31827,468816736.0
31828,386034752.0
31829,744875968.0
31830,744560128.0
31831,0.0
31832,705526592.0
31833,748174656.0
31834,95659328.0
31835,55468436.0
31836,921916928.0
31837,0.0
31838,693001792.0
31839,0.0
31840,571030272.0
31841,0.0
31842,694546816.0
31843,0.0
31844,198693040.0
31845,467827680.0
31846,9711842.0
31847,758680832.0
31848,95645136.0
31849,134001648.0
31850,853257280.0
31851,853276352.0
31852,1900050432.0
31853,853267136.0
31854,853256256.0
31855,3499431.25
31856,752885376.0
31857,1033364288.0
31858,810988672.0
31859,1579070592.0
31860,0.0
31861,339310784.0
31862,55491864.0
31863,820862272.0
31864,0.0
31865,1564458240.0
31866,0.0
31867,402324736.0
31868,228046800.0
31869,1383454336.0
31870,56436144.0
31871,55472156.0
31872,464088640.0
31873,24375702.0
31874,0.0
31875,95651136.0
31876,0.0
31877,758446016.0
31878,1900037632.0
31879,421032128.0
31880,189919408.0
31881,55463348.0
31882,1835594624.0
31883,0.0
31884,109971864.0
31885,509459392.0
31886,546716288.0
31887,144110064.0
31888,47522104.0
31889,1322273920.0
31890,0.0
31891,484507072.0
31892,0.0
31893,2240995840.0
31894,625058944.0
31895,15555778.0
31896,0.0
31897,0.0
31898,0.0
31899,95640264.0
31900,445940224.0
31901,55191420.0
31902,37708348.0
31903,776706496.0
31904,0.0
31905,99628720.0
31906,198681712.0
31907,0.0
31908,95636056.0
31909,1011503808.0
31910,95635968.0
31911,0.0
31912,198708896.0
31913,407330752.0
31914,418213312.0
31915,95660912.0
31916,0.0
31917,0.0
31918,1900034304.0
31919,0.0
31920,42817824.0
31921,1309792128.0
31922,1900030464.0
31923,460492832.0
31924,491925696.0
31925,399429280.0
31926,75266368.0
31927,898602752.0
31928,55189016.0
31929,455233312.0
31930,0.0
31931,823106112.0
31932,337080032.0
31933,1686395648.0
31934,1900032384.0
31935,4168979.0
31936,30731482.0
31937,866982336.0
31938,508895648.0
31939,424356064.0
31940,95672224.0
31941,710886144.0
31942,392091712.0
31943,999203520.0
31944,0.0
31945,512147616.0
31946,775878720.0
31947,525633344.0
31948,55420392.0
31949,2210773760.0
31950,546512448.0
31951,795823296.0
31952,388787776.0
31953,56441728.0
31954,453178400.0
31955,566506240.0
31956,999207936.0
31957,306450272.0
31958,406728608.0
31959,394351904.0
31960,338894656.0
31961,428470528.0
31962,430744384.0
31963,178938544.0
31964,24523222.0
31965,551881728.0
31966,2088891392.0
31967,492252768.0
31968,526856960.0
31969,2023011072.0
31970,476038784.0
31971,9710167.0
31972,30452906.0
31973,0.0
31974,9751150.0
31975,95629976.0
31976,0.0
31977,409653792.0
31978,0.0
31979,9723346.0
31980,55408336.0
31981,406295648.0
31982,1068481216.0
31983,538025920.0
31984,310188224.0
31985,37693264.0
31986,9715441.0
31987,95648376.0
31988,414260160.0
31989,653808576.0
31990,56444036.0
31991,677989056.0
31992,55466676.0
31993,1011367040.0
31994,55188760.0
31995,1472960000.0
31996,395457184.0
31997,145122608.0
31998,0.0
31999,165508288.0
32000,198697200.0
32001,1884746496.0
32002,2177243904.0
32003,543887168.0
32004,55426128.0
32005,55408348.0
32006,1225696640.0
32007,853270272.0
32008,811570944.0
32009,0.0
32010,459185856.0
32011,0.0
32012,0.0
32013,0.0
32014,514422464.0
32015,1531026176.0
32016,0.0
32017,591264320.0
32018,427795968.0
32019,80781272.0
32020,9722011.0
32021,455859968.0
32022,30704504.0
32023,95641016.0
32024,95658032.0
32025,358431424.0
32026,0.0
32027,678682176.0
32028,0.0
32029,670101696.0
32030,0.0
32031,0.0
32032,339691392.0
32033,747139456.0
32034,0.0
32035,147809904.0
32036,464068896.0
32037,213654576.0
32038,395542496.0
32039,407339264.0
32040,1439984768.0
32041,56431368.0
32042,853256256.0
32043,1005344256.0
32044,0.0
32045,15866410.0
32046,511897600.0
32047,440217568.0
32048,2282490368.0
32049,193896256.0
32050,362243616.0
32051,213651872.0
32052,198697008.0
32053,55496328.0
32054,464668000.0
32055,193884320.0
